Day,Month,Year,Decade,Country,Record_Type,Latitude,Longitude,Coord_Uncertainty_m,Vitality,Quantity,Quantity_Type,Habitat,Verification,Reference,Notes,Translated_Notes,Dataset_Name,Dataset_Key,Publishing_Org_Key,Institution_Code,Institution_ID,Rights_Holder,Access_Rights,License,Database
1,8,2011,2010s,United Kingdom,Observation,51.77403,0.893877,70.7,Unknown,Unknown,NA,Sublittoral,Accepted,NA,NA,NA,NA,52422715-c1db-40a0-ba16-b84a295d248a,5d662340-07fa-41b7-a3fc-e2e63ca50800,Seasearch,NA,Seasearch,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,6,2011,2010s,United Kingdom,Observation,51.77413,0.894029,70.7,Unknown,Unknown,NA,Sublittoral,Accepted,NA,NA,NA,NA,52422715-c1db-40a0-ba16-b84a295d248a,5d662340-07fa-41b7-a3fc-e2e63ca50800,Seasearch,NA,Seasearch,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,6,2011,2010s,United Kingdom,HumanObservation,51.77413,0.894029,70.7,Alive,O,SACFOR,Sublittoral,Accepted,NA,NA,NA,Seasearch Marine Surveys in England,NA,NA,Seasearch,NA,Seasearch,NA,CC-BY,NBNAtlas
23,6,2011,2010s,United Kingdom,HumanObservation,51.77422,0.8943104,70.7,Alive,F,SACFOR,Sublittoral,Accepted,NA,NA,NA,Seasearch Marine Surveys in England,NA,NA,Seasearch,NA,Seasearch,NA,CC-BY,NBNAtlas
23,6,2011,2010s,United Kingdom,Observation,51.77422,0.89431,70.7,Unknown,Unknown,NA,Sublittoral,Accepted,NA,NA,NA,NA,52422715-c1db-40a0-ba16-b84a295d248a,5d662340-07fa-41b7-a3fc-e2e63ca50800,Seasearch,NA,Seasearch,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
1,8,2011,2010s,United Kingdom,Observation,51.77453,0.8921724,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by SeaSearch,e69be30f-84e8-4c21-a7ce-9fb4fb14ce6a,2ca4d4d5-a80d-489d-baf2-bbc9e7f2aac7,NA,NA,NA,NA,NA,OBIS
1,8,2011,2010s,United Kingdom,Unknown,51.7745333,0.8921724,Unknown,Alive,R,SACFOR,Unknown,Unconfirmed,NA,NA,NA,2011 Seasearch Survey of the Essex coast,NA,NA,NA,NA,,NA,NA,MarineRecorder
23,6,2011,2010s,United Kingdom,Unknown,51.7746373,0.892324,Unknown,Alive,O,SACFOR,Unknown,Unconfirmed,NA,NA,NA,2011 Seasearch Survey of the Essex coast,NA,NA,NA,NA,,NA,NA,MarineRecorder
23,6,2011,2010s,United Kingdom,Observation,51.77464,0.8923241,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by SeaSearch,e69be30f-84e8-4c21-a7ce-9fb4fb14ce6a,3fbbcb0b-8707-45b4-a5bd-f7ddc7862f84,NA,NA,NA,NA,NA,OBIS
23,6,2011,2010s,United Kingdom,Unknown,51.7747293,0.8926054,Unknown,Alive,F,SACFOR,Unknown,Unconfirmed,NA,NA,NA,2011 Seasearch Survey of the Essex coast,NA,NA,NA,NA,,NA,NA,MarineRecorder
23,6,2011,2010s,United Kingdom,Observation,51.77473,0.8926054,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by SeaSearch,e69be30f-84e8-4c21-a7ce-9fb4fb14ce6a,9decade6-2d6f-45e6-9f2b-c0b309875d07,NA,NA,NA,NA,NA,OBIS
17,5,2011,2010s,United Kingdom,Unknown,53.1851869,-4.487733,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
20,10,2011,2010s,United Kingdom,Unknown,53.2391618,-4.575662,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
5,7,2011,2010s,United Kingdom,Unknown,53.4153329,-4.514336,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
11,6,2011,2010s,United Kingdom,Observation,53.577785,0.114523,100,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,e45ea07f-d054-4129-9552-f0c9e6af4019,dccfcdcf-d272-45c8-85cb-e3dbf18b8a34,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
11,6,2011,2010s,United Kingdom,HumanObservation,53.57778507,0.114522698,100,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,Conchological Society of Great Britain & Ireland: marine mollusc records,NA,NA,Conchological Society of Great Britain & Ireland,NA,Conchological Society of Great Britain & Ireland,NA,CC-BY-NC,NBNAtlas
16,10,2011,2010s,United Kingdom,Unknown,54.1031131,-0.1203631,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
8,6,2011,2010s,United Kingdom,Unknown,54.1056665,-5.889496,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
9,10,2011,2010s,United Kingdom,Unknown,54.129845,-0.1053785,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
30,10,2011,2010s,United Kingdom,Unknown,54.243005,-0.3426825,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
6,6,2011,2010s,United Kingdom,Unknown,54.3893289,-5.571836,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
7,6,2011,2010s,United Kingdom,Unknown,54.3903958,-5.459335,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
11,9,2011,2010s,United Kingdom,Unknown,54.4323932,-0.5308457,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
22,3,2011,2010s,United Kingdom,Unknown,54.490229,-5.641299,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,2011 Strangford Lough Ulster Museum Littoral Surveys,NA,NA,NA,NA,Ulster Museum,NA,NA,MarineRecorder
22,3,2011,2010s,United Kingdom,Observation,54.49023,-5.6413,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,60de59a4-c428-4d49-873d-b117bea1fcc9,db20bedc-20f1-42dd-9051-a445139f8e51,CEDaR,NA,National Museums Northern Ireland,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
22,3,2011,2010s,United Kingdom,HumanObservation,54.49023,-5.6413,70.7,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,Ulster Museum Marine Surveys,NA,NA,CEDaR,NA,National Museums Northern Ireland,NA,CC-BY,NBNAtlas
22,3,2011,2010s,United Kingdom,Observation,54.49033,-5.64234,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by National Museums Northern Ireland (NMNI),9651c30a-ea93-4e20-8cce-e9e951d9fe68,4861ed1c-1048-472d-bbee-dcd0798adbcc,NA,NA,NA,NA,NA,OBIS
4,8,2011,2010s,United Kingdom,Observation,54.49506,-5.538951,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,60de59a4-c428-4d49-873d-b117bea1fcc9,db20bedc-20f1-42dd-9051-a445139f8e51,CEDaR,NA,National Museums Northern Ireland,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
4,8,2011,2010s,United Kingdom,HumanObservation,54.49506,-5.538951,70.7,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,Ulster Museum Marine Surveys,NA,NA,CEDaR,NA,National Museums Northern Ireland,NA,CC-BY,NBNAtlas
4,8,2011,2010s,United Kingdom,Unknown,54.495062,-5.538951,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,2011 Strangford Lough Ulster Museum Littoral Surveys,NA,NA,NA,NA,Ulster Museum,NA,NA,MarineRecorder
4,8,2011,2010s,United Kingdom,Observation,54.49517,-5.540004,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by National Museums Northern Ireland (NMNI),9651c30a-ea93-4e20-8cce-e9e951d9fe68,010edb5e-f7e0-4c6e-9442-f12629b2853d,NA,NA,NA,NA,NA,OBIS
23,1,2011,2010s,United Kingdom,Unknown,54.646904,-1.160066,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
18,3,2011,2010s,United Kingdom,Unknown,54.7174951,-5.791667,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
1,11,2011,2010s,United Kingdom,Unknown,54.839495,-4.251502,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
27,10,2011,2010s,United Kingdom,Observation,55.04649,-7.251812,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,60de59a4-c428-4d49-873d-b117bea1fcc9,db20bedc-20f1-42dd-9051-a445139f8e51,CEDaR,NA,National Museums Northern Ireland,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
27,10,2011,2010s,United Kingdom,HumanObservation,55.04649,-7.251812,70.7,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,Ulster Museum Marine Surveys,NA,NA,CEDaR,NA,National Museums Northern Ireland,NA,CC-BY,NBNAtlas
27,10,2011,2010s,United Kingdom,Unknown,55.046491,-7.251811,Unknown,Alive,Unknown,NA,Unknown,Accepted,NA,NA,NA,Londonderry Ulster Museum Littoral Surveys,NA,NA,NA,NA,Ulster Museum,NA,NA,MarineRecorder
27,10,2011,2010s,United Kingdom,Observation,55.0465,-7.252665,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by National Museums Northern Ireland (NMNI),9651c30a-ea93-4e20-8cce-e9e951d9fe68,7b8d88c5-9a9f-48c9-b0e9-28c69fa718e8,NA,NA,NA,NA,NA,OBIS
27,10,2011,2010s,United Kingdom,Observation,55.06084,-7.182505,NA,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,Marine Recorder Snapshot extract of surveys entered by National Museums Northern Ireland (NMNI),9651c30a-ea93-4e20-8cce-e9e951d9fe68,2aa612c2-c42e-4fd1-a001-abdcc84acd2f,NA,NA,NA,NA,NA,OBIS
13,6,2011,2010s,United Kingdom,Unknown,55.2066626,-6.654331,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
14,6,2011,2010s,United Kingdom,Unknown,55.2698367,-6.190007,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
22,3,2011,2010s,United Kingdom,Unknown,55.8861038,-2.125282,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
21,3,2011,2010s,United Kingdom,Unknown,55.8941667,-2.13084,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
26,5,2011,2010s,United Kingdom,Unknown,55.9234966,-4.872333,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
16,10,2011,2010s,United Kingdom,Unknown,55.9899038,-3.381745,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
18,6,2011,2010s,United Kingdom,Unknown,55.9899038,-3.381745,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
18,6,2011,2010s,United Kingdom,Unknown,56.0502612,-3.284357,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
1,9,2011,2010s,United Kingdom,Unknown,56.0661486,-2.782155,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
31,10,2011,2010s,United Kingdom,Unknown,56.5541702,-2.572,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
29,10,2011,2010s,United Kingdom,Unknown,57.8579271,-5.812003,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
17,9,2012,2010s,United Kingdom,Unknown,50.2131654,-3.696998,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
17,9,2012,2010s,United Kingdom,Unknown,50.2133344,-3.696499,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
7,7,2012,2010s,United Kingdom,Observation,50.3284,-4.643425,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,f530f789-58de-4b43-9f42-1292db1945cf,f6b48504-1651-4a49-a88d-c2bc6178694d,Marine Biological Association,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
7,7,2012,2010s,United Kingdom,HumanObservation,50.3284,-4.643425,70.7,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,NA,GA000941,NA,Marine Biological Association,NA,NA,NA,CC-BY,NBNAtlas
7,7,2012,2010s,United Kingdom,Observation,50.3284,-4.64343,100,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,MRMLN0040000007F,26d36f66-afb3-4b5d-8e17-289e6b11c5fb,605e3d12-4930-4f68-8c48-c978238463ad,Marine Biological Association,NA,NA,NA,NA,OBIS
7,7,2012,2010s,United Kingdom,Unknown,50.3286002,-4.6447,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
21,4,2012,2010s,United Kingdom,Observation,50.34994,-4.11887,100,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,MRMLN0040000007F,26d36f66-afb3-4b5d-8e17-289e6b11c5fb,4059f0c7-5af4-4201-99fd-c77fcae03b1d,Marine Biological Association,NA,NA,NA,NA,OBIS
21,4,2012,2010s,United Kingdom,Observation,50.349942,-4.11887,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,f530f789-58de-4b43-9f42-1292db1945cf,f6b48504-1651-4a49-a88d-c2bc6178694d,Marine Biological Association,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
21,4,2012,2010s,United Kingdom,HumanObservation,50.349942,-4.11887,70.7,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,NA,GA000941,NA,Marine Biological Association,NA,NA,NA,CC-BY,NBNAtlas
21,4,2012,2010s,United Kingdom,Unknown,50.3503327,-4.11983,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
28,11,2012,2010s,United Kingdom,Observation,50.370584,-4.145807,707.1,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,c6951371-fbed-41b6-a1dc-dbbd1d2723d9,f6b48504-1651-4a49-a88d-c2bc6178694d,Marine Biological Association,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
28,11,2012,2010s,United Kingdom,HumanObservation,50.370584,-4.145807,707.1,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,NA,GA001449,NA,Marine Biological Association,NA,NA,NA,CC-BY,NBNAtlas
23,6,2012,2010s,United Kingdom,Observation,50.6049,-2.44861,100,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,MRMLN0040000007F,26d36f66-afb3-4b5d-8e17-289e6b11c5fb,5104ba6e-c65d-445a-9110-534431d75bb9,Marine Biological Association,NA,NA,NA,NA,OBIS
23,6,2012,2010s,United Kingdom,Observation,50.604903,-2.44861,70.7,Unknown,Unknown,NA,NA,Accepted,NA,NA,NA,NA,f530f789-58de-4b43-9f42-1292db1945cf,f6b48504-1651-4a49-a88d-c2bc6178694d,Marine Biological Association,NA,NA,NA,http://creativecommons.org/licenses/by/4.0/legalcode,GBIF
23,6,2012,2010s,United Kingdom,HumanObservation,50.604903,-2.44861,70.7,Unknown,Unknown,NA,Unknown,Accepted,NA,NA,NA,NA,GA000941,NA,Marine Biological Association,NA,NA,NA,CC-BY,NBNAtlas
23,6,2012,2010s,United Kingdom,Unknown,50.6056694,-2.449606,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
19,5,2012,2010s,United Kingdom,Unknown,50.6057727,-2.12984,Unknown,Alive,Unknown,NA,Unknown,Unconfirmed,NA,NA,NA,2005 - 2015 UK MarLIN Shore Thing timed search results,NA,NA,NA,NA,Marine Life Information Network of Britain and Ireland,NA,NA,MarineRecorder
13,7,2012,2010s,United Kingdom,Observation,50.67449167,-1.998666667,4800,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,135 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,3c310763-cce7-499c-8bec-4ae728283da7,25f4e398-4777-4dff-a6cb-949f984e4770,NA,NA,NA,NA,NA,OBIS
13,7,2012,2010s,United Kingdom,MaterialSample,50.67449167,-1.998666667,4800,Unknown,1,Count,Unknown,Accepted,NA,135 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,dassh.ac.uk:DASSHDT00000158,NA,MBA,1801: University of Southampton School of Ocean and Earth Science,Marine Biological Association,NA,CC-BY-NC,NBNAtlas
13,7,2012,2010s,United Kingdom,Material_sample,50.674492,-1.998667,4800,Unknown,Unknown,NA,NA,Unconfirmed,NA,135 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,6f6b1102-5baa-4e24-86be-073a90b14db0,f6b48504-1651-4a49-a88d-c2bc6178694d,1801: University of Southampton School of Ocean and Earth Science,DASSH,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
13,7,2012,2010s,United Kingdom,Material_sample,50.700486,-1.991478,4800,Unknown,Unknown,NA,NA,Unconfirmed,NA,95 – 232 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,6f6b1102-5baa-4e24-86be-073a90b14db0,f6b48504-1651-4a49-a88d-c2bc6178694d,1801: University of Southampton School of Ocean and Earth Science,DASSH,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
13,7,2012,2010s,United Kingdom,Observation,50.70048611,-1.991477778,4800,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,95 – 232 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,3c310763-cce7-499c-8bec-4ae728283da7,84f464da-c796-4017-b64b-6fea273cb65c,NA,NA,NA,NA,NA,OBIS
13,7,2012,2010s,United Kingdom,MaterialSample,50.70048611,-1.991477778,4800,Unknown,541,Count,Unknown,Accepted,NA,95 â€“ 232 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,dassh.ac.uk:DASSHDT00000158,NA,MBA,1801: University of Southampton School of Ocean and Earth Science,Marine Biological Association,NA,CC-BY-NC,NBNAtlas
13,7,2012,2010s,United Kingdom,Observation,50.71048056,-2.01055,4800,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,57 – 140 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,3c310763-cce7-499c-8bec-4ae728283da7,814fb993-4349-49e6-8857-e80012fcb96b,NA,NA,NA,NA,NA,OBIS
13,7,2012,2010s,United Kingdom,MaterialSample,50.71048056,-2.01055,4800,Unknown,6,Count,Unknown,Accepted,NA,57 â€“ 140 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,dassh.ac.uk:DASSHDT00000158,NA,MBA,1801: University of Southampton School of Ocean and Earth Science,Marine Biological Association,NA,CC-BY-NC,NBNAtlas
13,7,2012,2010s,United Kingdom,Material_sample,50.710481,-2.01055,4800,Unknown,Unknown,NA,NA,Unconfirmed,NA,57 – 140 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,6f6b1102-5baa-4e24-86be-073a90b14db0,f6b48504-1651-4a49-a88d-c2bc6178694d,1801: University of Southampton School of Ocean and Earth Science,DASSH,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
13,7,2012,2010s,United Kingdom,Observation,50.71126389,-2.016947222,4800,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,70 – 110 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,3c310763-cce7-499c-8bec-4ae728283da7,c1abe35f-1f03-43e4-b48c-2ceb0798a4ef,NA,NA,NA,NA,NA,OBIS
13,7,2012,2010s,United Kingdom,MaterialSample,50.71126389,-2.016947222,4800,Unknown,4,Count,Unknown,Accepted,NA,70 â€“ 110 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,dassh.ac.uk:DASSHDT00000158,NA,MBA,1801: University of Southampton School of Ocean and Earth Science,Marine Biological Association,NA,CC-BY-NC,NBNAtlas
13,7,2012,2010s,United Kingdom,Material_sample,50.711264,-2.016947,4800,Unknown,Unknown,NA,NA,Unconfirmed,NA,70 – 110 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,6f6b1102-5baa-4e24-86be-073a90b14db0,f6b48504-1651-4a49-a88d-c2bc6178694d,1801: University of Southampton School of Ocean and Earth Science,DASSH,NA,NA,http://creativecommons.org/licenses/by-nc/4.0/legalcode,GBIF
13,7,2012,2010s,United Kingdom,Observation,50.71876667,-2.040005556,4800,Unknown,Unknown,NA,Unknown,Unconfirmed,NA,135 – 155 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,3c310763-cce7-499c-8bec-4ae728283da7,1f1234c2-f505-4c91-9fd5-c78a04b3774d,NA,NA,NA,NA,NA,OBIS
13,7,2012,2010s,United Kingdom,MaterialSample,50.71876667,-2.040005556,4800,Unknown,4,Count,Unknown,Accepted,NA,135 â€“ 155 mm shell length,NA,2013 University of Southampton Poole Harbour Crassostrea gigas transect and settlement panel records,dassh.ac.uk:DASSHDT00000158,NA,MBA,1801: University of Southampton School of Ocean and Earth Science,Marine Biological Association,NA,CC-BY-NC,NBNAtlas
